GeneID	length
MIR4318	81
MIR4319	85
MIR432	94
MIR4320	65
MIR4321	80
MIR4322	73
MIR4323	69
MIR4324	72
MIR4325	90
MIR4326	59
MIR4327	85
MIR4328	56
MIR4329	71
MIR433	93
MIR4330	105
MIR4417	73
MIR4418	62
MIR4419A	77
MIR4419B	68
MIR4420	77
MIR4421	69
MIR4422	83
MIR4423	80
MIR4424	86
MIR4425	84
MIR4426	270
MIR4427	68
MIR4428	73
MIR4429	73
MIR4430	49
MIR4431	94
MIR4432	84
MIR4433A	81
MIR4433B	102
MIR4434	53
MIR4435-1	80
MIR4435-1HG	96954
MIR4435-2	74
MIR4436A	85
MIR4436B1	91
MIR4436B2	91
MIR4437	60
MIR4438	93
MIR4439	80
MIR4440	98
MIR4441	100
MIR4442	67
MIR4443	53
MIR4444-1	73
MIR4444-2	73
MIR4445	70
MIR4446	67
MIR4447	91
MIR4449	66
MIR4450	65
MIR4451	66
MIR4452	71
MIR4453	89
MIR4454	61
MIR4455	58
MIR4456	43
MIR4457	68
MIR4458	75
MIR4458HG	5410
MIR4459	6934
MIR4460	86
MIR4461	74
MIR4462	58
MIR4463	67
MIR4464	92
MIR4465	70
MIR4466	54
MIR4467	63
MIR4468	64
MIR4469	79
MIR4470	72
MIR4471	83
MIR4472-1	80
MIR4472-2	67
MIR4473	91
MIR4474	78
MIR4475	61
MIR4476	70
MIR4477A	81
MIR4477B	81
MIR4478	86
MIR4479	71
MIR448	111
MIR4480	71
MIR4481	60
MIR4482	70
MIR4483	62
MIR4484	83
MIR4485	57
MIR4486	63
MIR4487	73
MIR4488	62
MIR4489	62
MIR4490	84
MIR4491	66
MIR4492	80
MIR4493	73
MIR4494	84
MIR4495	66
MIR4496	61
MIR4497	89
MIR4498	66
MIR4499	69
MIR449A	91
MIR449B	97
MIR449C	92
MIR4500	76
MIR4500HG	226977
MIR4501	64
MIR4502	81
MIR4503	83
MIR4504	92
MIR4505	73
MIR4506	77
MIR4507	52
MIR4508	70
MIR4509-1	94
MIR4509-2	94
MIR4509-3	94
MIR450A1	91
MIR450A2	100
MIR450B	78
MIR4510	68
MIR4511	87
MIR4512	77
MIR4513	86
MIR4514	57
MIR4515	81
MIR4516	86
MIR4517	79
MIR4518	83
MIR4519	58
MIR451A	72
MIR451B	68
MIR452	85
MIR4520-1	70
MIR4520-2	54
MIR4521	60
MIR4522	87
MIR4523	69
MIR4524A	69
MIR4524B	115
MIR4525	75
MIR4526	87
MIR4527	70
MIR4528	90
MIR4529	78
MIR4530	56
MIR4531	47
MIR4532	51
MIR4533	71
MIR4534	60
MIR4535	59
MIR4536-1	88
MIR4536-2	88
MIR4537	69
MIR4538	124
MIR4539	21
MIR454	115
MIR4540	55
MIR455	96
MIR4632	61
MIR4633	79
MIR4634	54
MIR4635	79
MIR4636	80
MIR4637	84
MIR4638	68
MIR4639	69
MIR4640	90
MIR4641	66
MIR4642	82
MIR4643	78
MIR4644	84
MIR4645	77
MIR4646	63
MIR4647	80
MIR4648	72
MIR4649	64
MIR4650-1	76
MIR4650-2	76
MIR4651	73
MIR4652	78
MIR4653	83
MIR4654	76
MIR4655	74
MIR4656	75
MIR4657	53
MIR4658	65
MIR4659A	81
MIR4659B	73
MIR466	84
MIR4660	74
MIR4661	74
MIR4662A	67
MIR4662B	81
MIR4663	76
MIR4664	71
MIR4665	79
MIR4666A	79
MIR4666B	81
MIR4667	66
MIR4668	70
MIR4669	62
MIR4670	75
MIR4671	73
MIR4672	81
MIR4673	59
MIR4674	87
MIR4675	77
MIR4676	72
MIR4677	80
MIR4678	74
MIR4679-1	75
MIR4679-2	77
MIR4680	66
MIR4681	72
MIR4682	80
MIR4683	81
MIR4684	82
MIR4685	69
MIR4686	76
MIR4687	80
MIR4688	83
MIR4689	70
MIR4690	60
MIR4691	85
MIR4692	63
MIR4693	75
MIR4694	80
MIR4695	74
MIR4696	70
MIR4697	78
MIR4697HG	5306
MIR4698	80
MIR4699	74
MIR4700	74
MIR4701	63
MIR4703	79
MIR4704	75
MIR4705	71
MIR4706	82
MIR4707	80
MIR4708	66
MIR4709	72
MIR4710	56
MIR4711	70
MIR4712	82
MIR4713	75
MIR4714	77
MIR4715	79
MIR4716	84
MIR4717	72
MIR4718	51
MIR4719	84
MIR4720	76
MIR4721	89
MIR4722	60
MIR4723	81
MIR4724	89
MIR4725	90
MIR4726	58
MIR4727	55
MIR4728	67
MIR4729	72
MIR4730	76
MIR4731	70
MIR4732	76
MIR4733	76
MIR4734	70
MIR4735	69
MIR4736	47
MIR4737	81
MIR4738	87
MIR4739	74
MIR4740	63
MIR4741	90
MIR4742	85
MIR4743	69
MIR4744	82
MIR4745	62
MIR4746	71
MIR4747	54
MIR4748	82
MIR4749	61
MIR4750	56
MIR4751	74
MIR4752	72
MIR4753	83
MIR4754	89
MIR4755	72
MIR4756	78
MIR4757	77
MIR4758	71
MIR4759	83
MIR4760	80
MIR4761	82
MIR4762	75
MIR4763	92
MIR4764	88
MIR4765	77
MIR4766	76
MIR4767	78
MIR4768	74
MIR4769	77
MIR4770	58
MIR4771-1	74
MIR4771-2	74
MIR4772	78
MIR4773-1	78
MIR4773-2	78
MIR4774	76
MIR4775	75
MIR4776-1	80
MIR4776-2	80
MIR4777	86
MIR4778	80
MIR4779	83
MIR4780	81
MIR4781	76
MIR4782	79
MIR4783	82
MIR4784	77
MIR4785	73
MIR4786	80
MIR4787	84
MIR4788	80
MIR4789	82
MIR4790	79
MIR4791	84
MIR4792	74
MIR4793	87
MIR4794	75
MIR4795	89
MIR4796	81
MIR4797	71
MIR4798	75
MIR4799	74
MIR4800	80
MIR4801	82
MIR4802	80
MIR4803	74
MIR4804	73
MIR483	76
MIR484	79
MIR485	73
MIR486-1	68
MIR486-2	64
MIR487A	80
MIR487B	84
MIR488	83
MIR489	84
MIR490	128
MIR491	84
MIR492	116
MIR493	89
MIR494	81
MIR495	82
MIR496	102
MIR497	112
MIR497HG	3837
MIR498	124
MIR4999	91
MIR499A	122
MIR499B	73
MIR5000	103
MIR5001	100
MIR5002	97
MIR5003	27
MIR5004	107
MIR5006	110
MIR5007	95
MIR5008	94
MIR5009	623708
MIR500A	84
MIR500B	79
MIR501	84
MIR5010	120
MIR5011	103
MIR502	86
MIR503	71
MIR503HG	3254
MIR504	83
MIR5047	100
MIR505	84
MIR506	124
MIR507	94
MIR508	115
MIR5087	76
MIR5088	79
MIR5089	84
MIR509-1	92
MIR509-2	91
MIR509-3	76
MIR5090	85
MIR5091	93
MIR5092	88
MIR5093	100
MIR5094	85
MIR5095	156798
MIR5096	79893
MIR510	74
MIR5100	119
MIR511	87
MIR512-1	84
MIR512-2	98
MIR513A1	129
MIR513A2	127
MIR513B	84
MIR513C	84
MIR514A1	98
MIR514A2	88
MIR514A3	88
MIR514B	80
MIR515-1	83
MIR515-2	83
MIR516A1	90
MIR516A2	90
MIR516B1	90
MIR516B2	85
MIR517A	87
MIR517B	67
MIR517C	95
MIR5186	120
MIR5187	76
MIR5188	113
MIR5189	114
MIR518A1	85
MIR518A2	87
MIR518B	83
MIR518C	101
MIR518D	87
MIR518E	88
MIR518F	87
MIR5190	80
MIR5191	120
MIR5192	92
MIR5193	109
MIR5194	120
MIR5195	115
MIR5196	115
MIR5197	112
MIR519A1	85
MIR519A2	87
MIR519B	81
MIR519C	87
MIR519D	88
MIR519E	84
MIR520A	85
MIR520B	61
MIR520C	87
MIR520D	87
MIR520E	87
MIR520F	87
MIR520G	90
MIR520H	88
MIR521-1	87
MIR521-2	87
MIR522	87
MIR523	87
MIR524	87
MIR525	85
MIR526A1	85
MIR526A2	65
MIR526B	83
MIR527	85
MIR532	91
MIR539	78
MIR541	84
MIR542	97
MIR543	78
MIR544A	91
MIR544B	78
MIR545	106
MIR548A1	97
MIR548A2	236176
MIR548A3	42630
MIR548AA1	23903
MIR548AA2	73761
MIR548AB	84
MIR548AC	273257
MIR548AD	30
MIR548AE1	70
MIR548AE2	145957
MIR548AG1	66
MIR548AG2	64
MIR548AH	76
MIR548AI	278492
MIR548AJ1	72
MIR548AJ2	265010
MIR548AK	57
MIR548AL	78
MIR548AM	74
MIR548AN	190293
MIR548AO	34763
MIR548AP	119462
MIR548AQ	65
MIR548AR	57
MIR548AS	20
MIR548AT	58
MIR548AU	99958
MIR548AV	28
MIR548AW	65
MIR548AX	27669
MIR548AY	20271
MIR548AZ	508372
MIR548B	97
MIR548BA	56
MIR548BB	66
MIR548C	97
MIR548D1	23903
MIR548D2	73760
MIR548F1	416789
MIR548F2	98
MIR548F3	335282
MIR548F4	105
MIR548F5	466977
MIR548G	443907
MIR548H1	102
MIR548H2	195075
MIR548H3	272337
MIR548H4	373560
MIR548H5	60
MIR548I1	149
MIR548I2	149
MIR548I3	149
MIR548I4	263621
MIR548J	112
MIR548K	116
MIR548L	86
MIR548M	35
MIR548N	294205
MIR548O	114
MIR548O2	187956
MIR548P	84
MIR548Q	195212
MIR548S	82
MIR548T	417243
MIR548U	81
MIR548V	80
MIR548W	469877
MIR548X	30
MIR548X2	100
MIR548Y	110
MIR548Z	97
MIR549A	96
MIR550A1	97
MIR550A2	97
MIR550A3	95
MIR550B1	97
MIR550B2	97
MIR551A	95
MIR551B	96
MIR552	96
MIR553	68
MIR554	96
MIR555	96
MIR556	95
MIR557	98
MIR5571	113
MIR5572	137
MIR5579	58
MIR558	94
MIR5580	58
MIR5581	60
MIR5582	68
MIR5583-1	59
MIR5583-2	59
MIR5584	60
MIR5585	59
MIR5586	22
MIR5587	53
MIR5588	63
MIR5589	60
MIR559	96
MIR5590	54
MIR5591	65
MIR561	97
MIR563	79
MIR564	94
MIR566	94
MIR567	98
MIR568	95
MIR5680	84
MIR5681A	75
MIR5681B	60
MIR5682	76
MIR5683	76
MIR5684	204105
MIR5685	79
MIR5687	77
MIR5688	83
MIR5689	78
MIR569	96
MIR5690	73
MIR5691	68
MIR5692A1	69
MIR5692A2	59
MIR5692B	1790
MIR5692C1	23
MIR5692C2	21
MIR5693	73
MIR5694	462268
MIR5695	9926
MIR5696	85
MIR5697	78
MIR5698	23
MIR5699	90
MIR570	97
MIR5700	71
MIR5701-1	82
MIR5701-2	82
MIR5701-3	82
MIR5702	84
MIR5703	56
MIR5704	77
MIR5705	89
MIR5706	80
MIR5707	81
MIR5708	85
MIR571	96
MIR572	95
MIR573	99
MIR5739	80
MIR574	96
MIR575	94
MIR577	96
MIR578	96
MIR5787	55
MIR579	98
MIR580	97
MIR581	96
MIR583	75
MIR585	94
MIR586	97
MIR587	96
MIR588	83
MIR589	99
MIR590	97
MIR591	95
MIR592	97
MIR593	100
MIR595	96
MIR596	77
MIR597	97
MIR598	97
MIR599	95
MIR600	98
MIR600HG	5984
MIR601	79
MIR602	98
MIR603	97
MIR604	94
MIR605	83
MIR606	96
MIR6068	60
MIR6069	79
MIR607	96
MIR6070	103
MIR6071	78
MIR6072	71
MIR6073	89
MIR6074	107
MIR6075	95
MIR6076	113
MIR6077	82
MIR6078	100
MIR6079	62
MIR608	100
MIR6080	66
MIR6081	97
MIR6082	109
MIR6083	106
MIR6084	110
MIR6085	110
MIR6086	55
MIR6087	49
MIR6088	51
MIR6089	64
MIR609	95
MIR6090	60
MIR610	96
MIR611	67
MIR612	100
MIR6124	85
MIR6125	96
MIR6126	89
MIR6127	109
MIR6128	109
MIR6129	109
MIR613	95
MIR6130	836530
MIR6131	109
MIR6132	109
MIR6133	108
MIR6134	109
MIR614	90
MIR615	96
MIR616	95
MIR6165	84
MIR617	97
MIR618	98
MIR619	99
MIR620	95
MIR621	96
MIR622	96
MIR623	98
MIR624	97
MIR625	85
MIR626	94
MIR627	97
MIR628	95
MIR629	97
MIR630	97
MIR631	75
MIR632	94
MIR633	98
MIR634	97
MIR635	98
MIR636	99
MIR637	99
MIR638	100
MIR639	98
MIR640	96
MIR641	99
MIR642A	97
MIR642B	77
MIR643	94
MIR644A	94
MIR645	94
MIR646	94
MIR646HG	183767
MIR647	96
MIR648	94
MIR649	97
MIR6499	62
MIR650	96
MIR6500	86
MIR6501	67
MIR6502	76
MIR6503	29
MIR6504	61
MIR6505	71
MIR6506	66
MIR6507	70
MIR6508	60
MIR6509	84
MIR651	97
MIR6510	54
MIR6511A1	67
MIR6511A2	67
MIR6511A3	67
MIR6511A4	67
MIR6511B1	85
MIR6511B2	71
MIR6512	77
MIR6513	64
MIR6514	70
MIR6515	57
MIR6516	81
MIR652	98
MIR653	96
MIR654	81
MIR655	97
MIR656	78
MIR657	98
MIR658	100
MIR659	97
MIR660	97
MIR661	89
MIR662	95
MIR663A	93
MIR663AHG	22215
MIR663B	115
MIR664A	78
MIR664B	61
MIR665	72
MIR668	66
MIR670	98
MIR671	118
MIR6715A	79
MIR6715B	77
MIR6716	80
MIR6717	73
MIR6718	80
MIR6719	87
MIR6720	98
MIR6721	87
MIR6722	78
MIR6723	89
MIR6724-1	92
MIR6724-2	92
MIR6724-3	92
MIR6724-4	92
MIR6726	61
MIR6727	65
MIR6728	89
MIR6729	65
MIR6730	44
MIR6731	72
MIR6732	60
MIR6733	61
MIR6734	68
MIR6735	73
MIR6736	59
MIR6737	70
MIR6738	64
MIR6739	75
MIR6740	113
MIR6741	63
MIR6742	62
MIR6743	71
MIR6744	66
MIR6745	127
MIR6746	63
MIR6747	61
MIR6748	71
MIR6749	69
MIR675	73
MIR6750	75
MIR6751	63
MIR6752	71
MIR6753	164
MIR6754	66
MIR6755	66
MIR6756	63
MIR6757	69
MIR6758	63
MIR6759	65
MIR676	67
MIR6760	68
MIR6761	72
MIR6762	86
MIR6763	65
MIR6764	61
MIR6765	87
MIR6766	72
MIR6767	66
MIR6768	72
MIR6769A	73
MIR6769B	62
MIR6770-1	60
MIR6770-2	60
MIR6770-3	60
MIR6771	60
MIR6772	64
MIR6773	74
MIR6774	70
MIR6775	69
MIR6776	59
MIR6777	66
MIR6778	73
MIR6779	64
MIR6780A	68
MIR6780B	79
MIR6781	64
MIR6782	69
MIR6783	64
MIR6784	67
MIR6785	81
MIR6786	113
MIR6787	61
MIR6788	66
MIR6789	98
MIR6790	63
MIR6791	67
MIR6792	67
MIR6793	63
MIR6794	68
MIR6795	68
MIR6796	62
MIR6797	72
MIR6798	67
MIR6799	69
MIR6800	82
MIR6801	79
MIR6802	65
MIR6803	65
MIR6804	68
MIR6805	62
MIR6806	64
MIR6807	92
MIR6808	59
MIR6809	116
MIR6810	70
MIR6811	58
MIR6812	64
MIR6813	56
MIR6814	70
MIR6815	61
MIR6816	66
MIR6817	66
MIR6818	65
MIR6819	61
MIR6820	62
MIR6821	74
MIR6822	61
MIR6823	61
MIR6824	63
MIR6825	66
MIR6826	98
MIR6827	59
MIR6828	60
MIR6829	67
MIR6830	70
MIR6831	81
MIR6832	72
MIR6833	61
MIR6834	81
MIR6835	64
MIR6836	63
MIR6837	64
MIR6838	56
MIR6839	113
MIR6840	71
MIR6841	72
MIR6842	65
MIR6843	151
MIR6844	62
MIR6845	61
MIR6846	60
MIR6847	69
MIR6848	70
MIR6849	69
MIR6850	61
MIR6851	67
MIR6852	66
MIR6853	74
MIR6854	69
MIR6855	67
MIR6856	67
MIR6857	93
MIR6858	67
MIR6859-1	68
MIR6859-2	68
MIR6859-3	68
MIR6859-4	68
MIR6860	66
MIR6861	64
MIR6862-1	70
MIR6862-2	70
MIR6863	90
MIR6864	70
MIR6865	65
MIR6866	69
MIR6867	67
MIR6868	58
MIR6869	62
MIR6870	60
MIR6871	56
MIR6872	62
MIR6873	63
MIR6874	71
MIR6875	72
MIR6876	73
MIR6877	64
MIR6878	66
MIR6879	66
MIR6880	62
MIR6881	76
MIR6882	66
MIR6883	78
MIR6884	78
MIR6885	66
MIR6886	61
MIR6887	65
MIR6888	67
MIR6889	59
MIR6890	61
MIR6891	90
MIR6892	115
MIR6893	69
MIR6894	57
MIR6895	78
MIR7-1	110
MIR7-2	110
MIR7-3	110
MIR7-3HG	3452
MIR708	88
MIR7106	65
MIR7107	80
MIR7108	87
MIR7109	65
MIR711	76
MIR7110	86
MIR7111	72
MIR7112	65
MIR7113	59
MIR7114	61
MIR7150	94
MIR7151	60
MIR7152	54
MIR7153	57
MIR7154	73
MIR7155	56
MIR7156	60
MIR7157	60
MIR7158	71
MIR7159	66
MIR7160	52
MIR7161	84
MIR7162	69
MIR718	70
MIR744	98
MIR7515	67
MIR7515HG	1413
MIR758	88
MIR759	91
MIR760	80
MIR761	59
MIR762	83
MIR762HG	19759
MIR764	85
MIR7641-1	61
MIR7641-2	50
MIR765	114
MIR766	111
MIR767	109
MIR769	118
MIR770	98
MIR7702	59
MIR7703	77
MIR7704	59
MIR7705	57
MIR7706	67
MIR7843	79
MIR7844	122
MIR7845	99
MIR7846	96
MIR7847	103
MIR7848	101
MIR7849	106
MIR7850	79
MIR7851	160
MIR7852	82
MIR7853	645192
MIR7854	65
MIR7855	61
MIR7856	56
MIR7973-1	76
MIR7973-2	76
MIR7974	79
MIR7975	68
MIR7976	66
MIR7977	49
MIR7978	59
MIR802	94
MIR8052	69
MIR8053	73
MIR8054	86
MIR8055	97
MIR8056	82
MIR8057	69
MIR8058	89
MIR8059	81
MIR8060	76
MIR8061	75
MIR8062	85
MIR8063	81
MIR8064	90
MIR8065	100
MIR8066	78
MIR8067	77
MIR8068	68
MIR8069-1	86
MIR8069-2	86
MIR8070	88
MIR8071-1	65
MIR8071-2	65
MIR8072	80
MIR8073	72
MIR8074	81
MIR8075	80
MIR8076	83
MIR8077	75
MIR8078	84
MIR8079	72
MIR8080	89
MIR8081	95
MIR8082	81
MIR8083	89
MIR8084	89
MIR8085	65
MIR8086	93
MIR8087	78
MIR8088	86
MIR8089	82
MIR8485	91
MIR873	77
MIR874	78
MIR875	76
MIR876	81
MIR877	86
MIR885	74
MIR887	79
MIR888	77
MIR889	79
MIR890	77
MIR891A	79
MIR891B	79
MIR892A	75
MIR892B	77
MIR892C	77
MIR9-1	89
MIR9-2	87
MIR9-3	90
MIR920	75
MIR921	56
MIR922	81
MIR924	53
MIR92A1	78
MIR92A2	75
MIR92B	96
MIR93	80
MIR933	77
MIR934	83
MIR935	91
MIR936	98
MIR937	86
MIR938	83
MIR939	82
MIR940	94
MIR941-1	86
MIR941-2	72
MIR941-3	72
MIR941-4	72
MIR941-5	72
MIR942	86
MIR943	94
MIR944	88
MIR95	81
MIR9500	65
MIR96	77
MIR98	119
MIR99A	81
MIR99AHG	507993
MIR99B	70
MIRLET7A1	80
MIRLET7A2	72
MIRLET7A3	74
MIRLET7B	83
MIRLET7BHG	27932
MIRLET7C	84
MIRLET7D	87
MIRLET7DHG	27997
MIRLET7E	79
MIRLET7F1	87
MIRLET7F2	83
MIRLET7G	84
MIRLET7I	84
MIS12	4333
MIS18A	10847
MIS18BP1	50213
MISP	13173
MITD1	11767
MITF	104751
MIXL1	3438
MKI67	29544
MKKS	28689
MKL1	183119
MKL2	195435
MKLN1	277674
MKLN1-AS	18036
MKNK1	46888
MKNK1-AS1	31560
MKNK2	13774
MKRN1	24958
MKRN2	26698
MKRN2OS	5684
MKRN3	2713
MKRN7P	1633
MKRN9P	1826
MKS1	14020
MKX	72976
MKX-AS1	23185
MLANA	18914
MLC1	26250
MLEC	14346
MLF1	35297
MLF2	5202
MLH1	57253
MLH3	37769
MLIP	200466
MLIP-IT1	8263
MLK7-AS1	84324
MLKL	29037
MLLT1	69568
MLLT10	97497
MLLT10P1	555
MLLT11	8823
MLLT3	280602
MLLT4	142513
MLLT4-AS1	2907
MLLT6	24184
MLN	9345
MLNR	2040
MLPH	68262
MLST8	4102
MLX	6144
MLXIP	115261
MLXIPL	31347
MLYCD	17058
MMAA	40648
MMAB	19838
MMACHC	10884
MMADHC	18184
MMD	29368
MMD2	56661
MME	103726
MMEL1	42401
MMGT1	11904
MMP1	8326
MMP10	10127
MMP11	11468
MMP12	12301
MMP13	12743
MMP14	11067
MMP15	21523
MMP16	290258
MMP17	23376
MMP19	7554
MMP2	26675
MMP20	48498
MMP21	9364
MMP23A	1870
MMP23B	2471
MMP24	50266
MMP24-AS1	1825
MMP25	14043
MMP25-AS1	7246
MMP26	4236
MMP27	14054
MMP28	29080
MMP3	7815
MMP7	10240
MMP8	13160
MMP9	7654
MMRN1	59729
MMRN2	22128
MMS19	40332
MMS22L	141016
MN1	53222
MNAT1	233940
MND1	70447
MNDA	18103
MNS1	36407
MNT	16905
MNX1	5192
MNX1-AS1	5568
MOAP1	2709
MOB1A	22785
MOB1B	82025
MOB2	14386
MOB3A	25235
MOB3B	204644
MOB3C	8298
MOB4	37711
MOBP	47433
MOCOS	81206
MOCS1	27979
MOCS2	14094
MOCS3	3049
MOG	15391
MOGAT1	38193
MOGAT2	13398
MOGAT3	5291
MOGS	4354
MOK	34048
MON1A	21144
MON1B	8728
MON2	130767
MORC1	159907
MORC2	41886
MORC2-AS1	4346
MORC3	56458
MORC4	59511
MORF4L1	24876
MORF4L2	11991
MORF4L2-AS1	5273
MORN1	41325
MORN2	6748
MORN3	18268
MORN4	19320
MORN5	40181
MOS	1041
MOSPD1	27636
MOSPD2	41990
MOSPD3	3000
MOV10	26381
MOV10L1	57357
MOXD1	105480
MOXD2P	6331
MPC1	18094
MPC1L	574
MPC2	20106
MPDU1	4563
MPDZ	173861
MPEG1	4512
MPG	8066
MPHOSPH10	19789
MPHOSPH6	22063
MPHOSPH8	39812
MPHOSPH9	76843
MPI	9447
MPL	16661
MPLKIP	1910
MPND	16560
MPO	11080
MPP1	26844
MPP2	31456
MPP3	32381
MPP4	53821
MPP5	94767
MPP6	120358
MPP7	231145
MPPE1	25325
MPPED1	94781
MPPED2	186157
MPRIP	149889
MPST	10145
MPV17	13610
MPV17L	13933
MPV17L2	3511
MPZ	5238
MPZL1	69970
MPZL2	9372
MPZL3	25679
MR1	28514
MRAP	21306
MRAP2	57186
MRAS	57102
MRC1	348750
MRC2	66201
MRE11A	76572
MREG	71033
MRFAP1	2653
MRFAP1L1	2178
MRGBP	4141
MRGPRD	966
MRGPRE	4576
MRGPRF	8989
MRGPRF-AS1	6095
MRGPRG	870
MRGPRG-AS1	4800
MRGPRX1	1190
MRGPRX2	5894
MRGPRX3	17526
MRGPRX4	1444
MRI1	9760
MRM1	7383
MRO	26275
MROH1	89530
MROH2A	57745
MROH2B	73323
MROH5	73402
MROH6	6566
MROH7	68528
MROH7-TTC4	100916
MROH8	59966
MROH9	96303
MRPL1	90140
MRPL10	8270
MRPL11	3774
MRPL12	4157
MRPL13	49565
MRPL14	13819
MRPL15	13294
MRPL16	4738
MRPL17	3017
MRPL18	7970
MRPL19	15426
MRPL2	5517
MRPL20	5418
MRPL21	12558
MRPL22	28339
MRPL23	9338
MRPL23-AS1	6712
MRPL24	3830
MRPL27	5335
MRPL28	3186
MRPL3	40816
MRPL30	18479
MRPL32	5515
MRPL33	8025
MRPL34	1176
MRPL35	13922
MRPL36	1458
MRPL37	18217
MRPL38	6458
MRPL39	21834
MRPL4	8087
MRPL40	3561
MRPL41	699
MRPL42	36283
MRPL42P5	667
MRPL43	5804
MRPL44	10311
MRPL45	26113
MRPL45P2	42394
MRPL46	7925
MRPL47	16180
MRPL48	76740
MRPL49	5146
MRPL50	8671
MRPL51	1156
MRPL52	5155
MRPL53	858
MRPL54	4899
MRPL55	2634
MRPL57	2849
MRPL9	4274
MRPS10	11095
MRPS11	11178
MRPS12	2148
MRPS14	10498
MRPS15	8679
MRPS16	3851
MRPS17	3423
MRPS18A	16616
MRPS18B	8689
MRPS18C	5792
MRPS2	4043
MRPS21	15153
MRPS22	13027
MRPS23	11147
MRPS24	2989
MRPS25	16798
MRPS26	2222
MRPS27	100849
MRPS28	111412
MRPS30	6592
MRPS31	41916
MRPS31P5	26758
MRPS33	8670
MRPS34	1245
MRPS35	45532
MRPS36	12413
MRPS5	34803
MRPS6	69512
MRPS7	4709
MRPS9	61936
MRRF	56774
MRS2	22744
MRS2P2	2690
MRTO4	8548
MRVI1	113881
MRVI1-AS1	58697
MS4A1	14944
MS4A10	15958
MS4A12	14651
MS4A13	27306
MS4A14	21742
MS4A15	19865
MS4A2	9804
MS4A3	14488
MS4A4A	28432
MS4A5	18204
MS4A6A	11947
MS4A6E	6087
MS4A7	17469
MS4A8	16239
MSANTD1	7576
MSANTD2	33906
MSANTD3	23893
MSANTD3-TMEFF1	135731
MSANTD4	14326
MSC	2955
MSGN1	582
MSH2	80162
MSH3	222168
MSH4	116368
MSH5	18416
MSH5-SAPCD1	21837
MSH6	23654
MSI1	27851
MSI2	399770
MSL1	14256
MSL2	46240
MSL3	15664
MSL3P1	2966
MSLN	7998
MSMB	12966
MSMO1	15497
MSMP	1287
MSN	74283
MSR1	74434
MSRA	353982
MSRB1	5061
MSRB2	26516
MSRB3	188179
MSS51	9983
MST1	4817
MST1L	9847
MST1P2	4847
MST1R	16871
MSTN	7030
MSTO1	4798
MSTO2P	4780
MSX1	4269
MSX2	6328
MSX2P1	2161
MT1A	1422
MT1B	1306
MT1DP	1196
MT1E	1440
MT1F	1361
MT1G	1331
MT1H	1316
MT1HL1	316
MT1IP	1762
MT1JP	1348
MT1L	1358
MT1M	1365
MT1X	1727
MT2A	932
MT3	1734
MT4	3909
MTA1	50872
MTA2	8638
MTA3	197437
MTAP	63335
MTBP	78238
MTCH1	18417
MTCH2	25349
MTCL1	115407
MTCP1	7239
MTDH	86082
MTERF1	7844
MTERF2	9876
MTERF3	22216
MTERF4	13121
MTF1	50054
MTF2	59847
MTFMT	28128
MTFP1	3431
MTFR1	56763
MTFR1L	12735
MTFR2	19282
MTG1	26554
MTG2	19730
MTHFD1	71967
MTHFD1L	185324
MTHFD2	16735
MTHFD2L	144986
MTHFD2P1	28771
MTHFR	20374
MTHFS	53564
MTHFSD	25055
MTIF2	32594
MTIF3	14760
MTL5	29735
MTM1	104570
MTMR1	71707
MTMR10	52664
MTMR11	7986
MTMR12	86002
MTMR14	52962
MTMR2	91328
MTMR3	147700
MTMR4	28359
MTMR6	41364
MTMR7	116735
MTMR8	127373
MTMR9	43655
MTMR9LP	10051
MTNR1A	21729
MTNR1B	13160
MTO1	39726
MTOR	156021
MTOR-AS1	5641
MTPAP	39538
MTPN	50702
MTR	108701
MTRF1	47198
MTRF1L	13889
MTRNR2L1	1555
MTRNR2L10	1121
MTRNR2L2	1036
MTRNR2L3	1383
MTRNR2L4	1231
MTRNR2L5	1738
MTRNR2L6	1395
MTRNR2L7	1494
MTRNR2L8	1290
MTRNR2L9	527
MTRR	32019
MTSS1	177738
MTSS1L	24848
MTTP	59920
MTURN	27830
MTUS1	105080
MTUS2	279322
MTUS2-AS1	11236
MTVR2	812
MTX1	5141
MTX2	68631
MTX3	14550
MUC1	4407
MUC12	49327
MUC13	29307
MUC15	13237
MUC16	132499
MUC17	38777
MUC19	177362
MUC2	29542
MUC20	12672
MUC21	4973
MUC22	34378
MUC3A	64568
MUC4	65207
MUC5AC	70787
MUC5B	39112
MUC6	23883
MUC7	24809
MUCL1	3876
MUL1	8734
MUM1	22782
MUM1L1	40652
MURC	10309
MUS81	6043
MUSK	132228
MUSTN1	2105
MUT	32969
MUTYH	10992
MVB12A	12574
MVB12B	125494
MVD	11210
MVK	23576
MVP	22586
MX1	33048
MX2	46920
MXD1	27904
MXD3	5940
MXD4	14580
MXI1	72753
MXRA5	38076
MXRA7	32687
MXRA8	7603
MYADM	8607
MYADML	2157
MYADML2	7589
MYB	37859
MYBBP1A	16491
MYBL1	51075
MYBL2	49478
MYBPC1	90950
MYBPC2	33424
MYBPC3	21297
MYBPH	8004
MYBPHL	14677
MYC	5366
MYCBP	10889
MYCBP2	282386
MYCBP2-AS1	12263
MYCBPAP	23118
MYCL	5196
MYCN	6570
MYCNOS	3642
MYCNUT	15620
MYCT1	26686
MYD88	4544
MYDGF	12859
MYEF2	34641
